,Match name,Team name,Batsman name,Runs,Balls,4s,6s,Strike rate
731,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Rohit Sharma,0,3,0,0,0.00
732,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Ishan Kishan,75,41,7,4,182.92
733,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Cameron Green,23,18,4,0,127.77
734,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Suryakumar Yadav,66,31,8,2,212.90
735,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Tim David,19,10,3,0,190.00
736,Punjab Kings Vs Mumbai Indians,Mumbai Indians,Tilak Varma,26,10,1,3,260.00
737,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Jason Roy,20,19,4,0,105.26
738,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Rahmanullah Gurbaz,0,1,0,0,0.00
739,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Venkatesh Iyer,7,4,1,0,175.00
740,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Nitish Rana,42,31,3,3,135.48
741,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Rinku Singh,46,35,4,1,131.42
742,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Andre Russell,24,15,1,2,160.00
743,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Sunil Narine,1,2,0,0,50.00
744,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Shardul Thakur,8,6,1,0,133.33
745,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Anukul Roy,13,7,2,0,185.71
746,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Harshit Rana,0,1,0,0,0.00
747,Kolkata Knight Riders Vs Sunrisers Hyderabad,Kolkata Knight Riders,Vaibhav Arora,2,1,0,0,200.00
748,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abhishek Sharma,9,10,1,0,90.00
749,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Agarwal,18,11,2,1,163.63
750,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Rahul Tripathi,20,9,3,1,222.22
751,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Aiden Markram,41,40,4,0,102.50
752,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Harry Brook,0,4,0,0,0.00
753,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Heinrich Klaasen,36,20,1,3,180.00
754,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abdul Samad,21,18,3,0,116.66
755,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Marco Jansen,1,4,0,0,25.00
756,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Bhuvneshwar Kumar,5,5,1,0,100.00
757,Kolkata Knight Riders Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Markande,1,2,0,0,50.00
758,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Yashasvi Jaiswal,14,11,1,1,127.27
759,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Jos Buttler,8,6,2,0,133.33
760,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Sanju Samson,30,20,3,1,150.00
761,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Devdutt Padikkal,12,12,1,0,100.00
762,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Ravichandran Ashwin,2,6,0,0,33.33
763,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Riyan Parag,4,6,0,0,66.66
764,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Shimron Hetmyer,7,13,0,0,53.84
765,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Dhruv Jurel,9,8,1,0,112.50
766,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Trent Boult,15,11,1,1,136.36
767,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Adam Zampa,7,9,0,0,77.77
768,Rajasthan Royals Vs Gujarat Titans,Rajasthan Royals,Sandeep Sharma,2,5,0,0,40.00
769,Rajasthan Royals Vs Gujarat Titans,Gujarat Titans,Wriddhiman Saha,41,34,5,0,120.58
770,Rajasthan Royals Vs Gujarat Titans,Gujarat Titans,Shubman Gill,36,35,6,0,102.85
771,Rajasthan Royals Vs Gujarat Titans,Gujarat Titans,Hardik Pandya,39,15,3,3,260.00
772,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Cameron Green,6,4,1,0,150.00
773,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Ishan Kishan,7,9,1,0,77.77
774,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Rohit Sharma,0,3,0,0,0.00
775,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Nehal Wadhera,64,51,8,1,125.49
776,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Suryakumar Yadav,26,22,3,0,118.18
777,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Tristan Stubbs,20,21,2,0,95.23
778,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Tim David,2,4,0,0,50.00
779,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Arshad Khan,1,2,0,0,50.00
780,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Jofra Archer,3,2,0,0,150.00
781,Mumbai Indians Vs Chennai Super Kings,Mumbai Indians,Piyush Chawla,2,2,0,0,100.00
782,Mumbai Indians Vs Chennai Super Kings,Chennai Super Kings,Ruturaj Gaikwad,30,16,4,2,187.50
783,Mumbai Indians Vs Chennai Super Kings,Chennai Super Kings,Devon Conway,44,42,4,0,104.76
784,Mumbai Indians Vs Chennai Super Kings,Chennai Super Kings,Ajinkya Rahane,21,17,1,1,123.52
785,Mumbai Indians Vs Chennai Super Kings,Chennai Super Kings,Ambati Rayudu,12,11,0,1,109.09
786,Mumbai Indians Vs Chennai Super Kings,Chennai Super Kings,Shivam Dube,26,18,0,3,144.44
787,Mumbai Indians Vs Chennai Super Kings,Chennai Super Kings,MS Dhoni,2,3,0,0,66.66
788,Royal Challengers Bangalore Vs Delhi Capitals,Royal Challengers Bangalore,Virat Kohli,55,46,5,0,119.56
789,Royal Challengers Bangalore Vs Delhi Capitals,Royal Challengers Bangalore,Faf du Plessis,45,32,5,1,140.62
790,Royal Challengers Bangalore Vs Delhi Capitals,Royal Challengers Bangalore,Glenn Maxwell,0,1,0,0,0.00
791,Royal Challengers Bangalore Vs Delhi Capitals,Royal Challengers Bangalore,Mahipal Lomror,54,29,6,3,186.20
792,Royal Challengers Bangalore Vs Delhi Capitals,Royal Challengers Bangalore,Dinesh Karthik,11,9,0,1,122.22
793,Royal Challengers Bangalore Vs Delhi Capitals,Royal Challengers Bangalore,Anuj Rawat,8,3,0,1,266.66
794,Royal Challengers Bangalore Vs Delhi Capitals,Delhi Capitals,David Warner,22,14,3,1,157.14
795,Royal Challengers Bangalore Vs Delhi Capitals,Delhi Capitals,Phil Salt,87,45,8,6,193.33
796,Royal Challengers Bangalore Vs Delhi Capitals,Delhi Capitals,Mitchell Marsh,26,17,3,1,152.94
797,Royal Challengers Bangalore Vs Delhi Capitals,Delhi Capitals,Rilee Rossouw,35,22,1,3,159.09
798,Royal Challengers Bangalore Vs Delhi Capitals,Delhi Capitals,Axar Patel,8,3,0,1,266.66
799,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Wriddhiman Saha,81,43,10,4,188.37
800,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Shubman Gill,94,51,2,7,184.31
801,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Hardik Pandya,25,15,1,2,166.66
802,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,David Miller,21,12,2,1,175.00
803,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Kyle Mayers,48,32,7,2,150.00
804,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Quinton de Kock,70,41,7,3,170.73
805,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Deepak Hooda,11,11,0,0,100.00
806,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Marcus Stoinis,4,9,0,0,44.44
807,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Nicholas Pooran,3,6,0,0,50.00
808,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Ayush Badoni,21,11,1,2,190.90
809,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Swapnil Singh,2,4,0,0,50.00
810,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Krunal Pandya,0,1,0,0,0.00
811,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Ravi Bishnoi,4,5,1,0,80.00
812,Rajasthan Royals Vs Sunrisers Hyderabad,Rajasthan Royals,Yashasvi Jaiswal,35,18,5,2,194.44
813,Rajasthan Royals Vs Sunrisers Hyderabad,Rajasthan Royals,Jos Buttler,95,59,10,4,161.01
814,Rajasthan Royals Vs Sunrisers Hyderabad,Rajasthan Royals,Sanju Samson,66,38,4,5,173.68
815,Rajasthan Royals Vs Sunrisers Hyderabad,Rajasthan Royals,Shimron Hetmyer,7,5,0,0,140.00
816,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Anmolpreet Singh,33,25,4,1,132.00
817,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abhishek Sharma,55,34,5,2,161.76
818,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Rahul Tripathi,47,29,2,3,162.06
819,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Heinrich Klaasen,26,12,2,2,216.66
820,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Aiden Markram,6,5,1,0,120.00
821,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Glenn Phillips,25,7,1,3,357.14
822,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abdul Samad,17,7,0,2,242.85
823,Rajasthan Royals Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Marco Jansen,3,2,0,0,150.00
824,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Prabhsimran Singh,12,8,3,0,150.00
825,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,57,47,9,1,121.27
826,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Bhanuka Rajapaksa,0,3,0,0,0.00
827,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Liam Livingstone,15,9,3,0,166.66
828,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Jitesh Sharma,21,18,0,2,116.66
829,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Sam Curran,4,9,0,0,44.44
830,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Rishi Dhawan,19,11,1,1,172.72
831,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,M Shahrukh Khan,21,8,3,1,262.50
832,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Harpreet Brar,17,9,2,1,188.88
833,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Jason Roy,38,24,8,0,158.33
834,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rahmanullah Gurbaz,15,12,1,1,125.00
835,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Nitish Rana,51,38,6,1,134.21
836,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Venkatesh Iyer,11,13,0,0,84.61
837,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Andre Russell,42,23,3,3,182.60
838,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rinku Singh,21,10,2,1,210.00
839,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Shardul Thakur,0,0,0,0,-
840,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Virat Kohli,1,4,0,0,25.00
841,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Faf du Plessis,65,41,5,3,158.53
842,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Anuj Rawat,6,4,1,0,150.00
843,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Glenn Maxwell,68,33,8,4,206.06
844,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Mahipal Lomror,1,3,0,0,33.33
845,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Dinesh Karthik,30,18,4,1,166.66
846,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Kedar Jadhav,12,10,1,0,120.00
847,Royal Challengers Bangalore Vs Mumbai Indians,Royal Challengers Bangalore,Wanindu Hasaranga,12,8,2,0,150.00
848,Royal Challengers Bangalore Vs Mumbai Indians,Mumbai Indians,Ishan Kishan,42,21,4,4,200.00
849,Royal Challengers Bangalore Vs Mumbai Indians,Mumbai Indians,Rohit Sharma,7,8,1,0,87.50
850,Royal Challengers Bangalore Vs Mumbai Indians,Mumbai Indians,Suryakumar Yadav,83,35,7,6,237.14
851,Royal Challengers Bangalore Vs Mumbai Indians,Mumbai Indians,Nehal Wadhera,52,34,4,3,152.94
852,Royal Challengers Bangalore Vs Mumbai Indians,Mumbai Indians,Tim David,0,1,0,0,0.00
853,Royal Challengers Bangalore Vs Mumbai Indians,Mumbai Indians,Cameron Green,2,2,0,0,100.00
854,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Ruturaj Gaikwad,24,18,4,0,133.33
855,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Devon Conway,10,13,1,0,76.92
856,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Ajinkya Rahane,21,20,2,0,105.00
857,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Moeen Ali,7,12,0,0,58.33
858,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Shivam Dube,25,12,0,3,208.33
859,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Ambati Rayudu,23,17,1,1,135.29
860,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Ravindra Jadeja,21,16,1,1,131.25
861,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,MS Dhoni,20,9,1,2,222.22
862,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Deepak Chahar,1,2,0,0,50.00
863,Chennai Super Kings Vs Delhi Capitals,Chennai Super Kings,Tushar Deshpande,0,1,0,0,0.00
864,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,David Warner,0,2,0,0,0.00
865,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Phil Salt,17,11,1,2,154.54
866,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Mitchell Marsh,5,4,1,0,125.00
867,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Manish Pandey,27,29,1,2,93.10
868,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Rilee Rossouw,35,37,2,1,94.59
869,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Ripal Patel,10,16,0,0,62.50
870,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Axar Patel,21,12,2,1,175.00
871,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Aman Hakim Khan,2,3,0,0,66.66
872,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Lalit Yadav,12,5,3,0,240.00
873,Chennai Super Kings Vs Delhi Capitals,Delhi Capitals,Kuldeep Yadav,0,1,0,0,0.00
874,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Jason Roy,10,8,2,0,125.00
875,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Rahmanullah Gurbaz,18,12,1,2,150.00
876,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Venkatesh Iyer,57,42,2,4,135.71
877,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Nitish Rana,22,17,2,0,129.41
878,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Andre Russell,10,10,0,1,100.00
879,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Rinku Singh,16,18,0,1,88.88
880,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Shardul Thakur,1,2,0,0,50.00
881,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Anukul Roy,6,6,0,0,100.00
882,Kolkata Knight Riders Vs Rajasthan Royals,Kolkata Knight Riders,Sunil Narine,6,5,1,0,120.00
883,Kolkata Knight Riders Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,98,47,12,5,208.51
884,Kolkata Knight Riders Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,3,0,0,0.00
885,Kolkata Knight Riders Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,48,29,2,5,165.51
886,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Ishan Kishan,31,20,4,1,155.00
887,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Rohit Sharma,29,18,3,2,161.11
888,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Suryakumar Yadav,103,49,11,6,210.20
889,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Nehal Wadhera,15,7,1,1,214.28
890,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Vishnu Vinod,30,20,2,2,150.00
891,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Tim David,5,3,1,0,166.66
892,Mumbai Indians Vs Gujarat Titans,Mumbai Indians,Cameron Green,3,3,0,0,100.00
893,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Wriddhiman Saha,2,5,0,0,40.00
894,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Shubman Gill,6,9,0,0,66.66
895,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Hardik Pandya,4,3,1,0,133.33
896,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Vijay Shankar,29,14,6,0,207.14
897,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,David Miller,41,26,4,2,157.69
898,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Abhinav Manohar,2,3,0,0,66.66
899,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Rahul Tewatia,14,13,1,0,107.69
900,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Rashid Khan,79,32,3,10,246.87
901,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Noor Ahmad,1,3,0,0,33.33
902,Mumbai Indians Vs Gujarat Titans,Gujarat Titans,Alzarri Joseph,7,12,1,0,58.33
903,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Anmolpreet Singh,36,27,7,0,133.33
904,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Abhishek Sharma,7,5,1,0,140.00
905,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Rahul Tripathi,20,13,4,0,153.84
906,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Aiden Markram,28,20,2,1,140.00
907,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Heinrich Klaasen,47,29,3,3,162.06
908,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Glenn Phillips,0,1,0,0,0.00
909,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Abdul Samad,37,25,1,4,148.00
910,Sunrisers Hyderabad Vs Lucknow Super Giants,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,1,0,0,200.00
911,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Kyle Mayers,2,14,0,0,14.28
912,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Quinton de Kock,29,19,3,1,152.63
913,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Prerak Mankad,64,45,7,2,142.22
914,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Marcus Stoinis,40,25,2,3,160.00
915,Sunrisers Hyderabad Vs Lucknow Super Giants,Lucknow Super Giants,Nicholas Pooran,44,13,3,4,338.46
916,Punjab Kings Vs Delhi Capitals,Punjab Kings,Prabhsimran Singh,103,65,10,6,158.46
917,Punjab Kings Vs Delhi Capitals,Punjab Kings,Shikhar Dhawan,7,5,0,1,140.00
918,Punjab Kings Vs Delhi Capitals,Punjab Kings,Liam Livingstone,4,5,1,0,80.00
919,Punjab Kings Vs Delhi Capitals,Punjab Kings,Jitesh Sharma,5,5,1,0,100.00
920,Punjab Kings Vs Delhi Capitals,Punjab Kings,Sam Curran,20,24,1,0,83.33
921,Punjab Kings Vs Delhi Capitals,Punjab Kings,Harpreet Brar,2,5,0,0,40.00
922,Punjab Kings Vs Delhi Capitals,Punjab Kings,M Shahrukh Khan,2,4,0,0,50.00
923,Punjab Kings Vs Delhi Capitals,Punjab Kings,Sikandar Raza,11,7,0,1,157.14
924,Punjab Kings Vs Delhi Capitals,Punjab Kings,Rishi Dhawan,0,0,0,0,-
925,Punjab Kings Vs Delhi Capitals,Delhi Capitals,David Warner,54,27,10,1,200.00
926,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Phil Salt,21,17,3,0,123.52
927,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Mitchell Marsh,3,4,0,0,75.00
928,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Rilee Rossouw,5,5,1,0,100.00
929,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Axar Patel,1,2,0,0,50.00
930,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Manish Pandey,0,3,0,0,0.00
931,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Aman Hakim Khan,16,18,1,1,88.88
932,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Praveen Dubey,16,20,2,0,80.00
933,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Kuldeep Yadav,10,17,0,0,58.82
934,Punjab Kings Vs Delhi Capitals,Delhi Capitals,Mukesh Kumar,6,7,0,0,85.71
935,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Virat Kohli,18,19,1,0,94.73
936,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Faf du Plessis,55,44,3,2,125.00
937,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Glenn Maxwell,54,33,5,3,163.63
938,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Mahipal Lomror,1,2,0,0,50.00
939,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Dinesh Karthik,0,2,0,0,0.00
940,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Michael Bracewell,9,9,0,0,100.00
941,Royal Challengers Bangalore Vs Rajasthan Royals,Royal Challengers Bangalore,Anuj Rawat,29,11,3,2,263.63
942,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,0,2,0,0,0.00
943,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,2,0,0,0.00
944,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,4,5,1,0,80.00
945,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Joe Root,10,15,1,0,66.66
946,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,4,4,1,0,100.00
947,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,35,19,1,4,184.21
948,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,1,7,0,0,14.28
949,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Ravichandran Ashwin,0,0,0,0,-
950,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Adam Zampa,2,6,0,0,33.33
951,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,Sandeep Sharma,0,1,0,0,0.00
952,Royal Challengers Bangalore Vs Rajasthan Royals,Rajasthan Royals,KM Asif,0,2,0,0,0.00
953,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Prabhsimran Singh,23,12,2,2,191.66
954,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,40,29,6,0,137.93
955,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Bhanuka Rajapaksa,50,32,5,2,156.25
956,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Jitesh Sharma,21,11,1,2,190.90
957,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Sikandar Raza,16,13,1,1,123.07
958,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,Sam Curran,26,17,0,2,152.94
959,Punjab Kings Vs Kolkata Knight Riders,Punjab Kings,M Shahrukh Khan,11,7,2,0,157.14
960,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Mandeep Singh,2,4,0,0,50.00
961,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rahmanullah Gurbaz,22,16,3,1,137.50
962,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Anukul Roy,4,5,1,0,80.00
963,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Venkatesh Iyer,34,28,3,1,121.42
964,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Nitish Rana,24,17,3,1,141.17
965,Punjab Kings Vs Kolkata Knight Riders,Kolkata Knight Riders,Rinku Singh,4,4,0,0,100.00
